[ Wed Apr 27 16:14:54 2016 ]=>  Parsa  copier  blacklife  Nort [105831687] added SuperGroup
 
[ Wed Apr 27 16:14:58 2016 ]=>  Parsa  copier  blacklife  Nort [105831687] requested SuperGroup ID
 
[ Wed Apr 27 16:15:05 2016 ]=>  Parsa  copier  blacklife  Nort [105831687] requested SuperGroup settings 
 
[ Wed Apr 27 16:15:16 2016 ]=>  Parsa  copier  blacklife  Nort [105831687] locked link posting 
 
 
[ Tue May 17 12:44:03 2016 ]=>  👾 ♔♚دُُُُِِِِانــٍٍٍٍٍٍٍٍٍٍٍٍٍٍٍٍٍٍٍٍَٰٰٰٓٓٓـٍََْٰٰٰٓٓٓـٍَٰٓـٍَٰٰٰٓٓٓـٍََٰٰٓٓٓیُُِِـُُِِاََِِلِِ♚♔ 😈 👹 💀  👻  👽 ☯ 🔥  😈 👹 💀  👻  👽 ☯ 🔥   🔥 ⚡️ 👹 💀 ☠  🔥 ⚡️ 👹 💀 ☠  🔥 ⚡️ 👹 💀 ☠   😈 👹 💀  👻  👽 ☯ 🔥  😈 👹 💀  👻  👽 ☯ 🔥   🔥 ⚡️ 👹 ⚔☠خـٍََْٰٰٰٓٓٓـٍَٰٓـٍَٰٰٰٓٓٓـٍََْٰٰٰٓٓٓـٍَٰٓـٍٍٍٍٍٍٍٍٍٍٍٍٍٍٍٍٍٍٍٍَٰٰٰٓٓٓـٍََْٰٰٰٓٓٓـٍَٰٓـٍَٰٰٰٓٓٓـٍََٰٰٓٓٓطر☠⚔ [141422437] joined and Service Msg deleted (#spam name)
 
[ Tue May 17 12:53:37 2016 ]=>  ⚜0🔱😢Report😢 @AsOaSo24170 [195921027] kicked for #spam
 
[ Tue May 17 12:54:25 2016 ]=>  ─═हईოｇ646ईह═─ @mg646 [71832183] kicked for #spam
 
[ Tue May 17 12:54:25 2016 ]=>  ─═हईოｇ646ईह═─ @mg646 [71832183] kicked for #spam
 
[ Tue May 17 12:54:25 2016 ]=>  ─═हईოｇ646ईह═─ @mg646 [71832183] kicked for #spam
 
[ Tue May 17 12:54:25 2016 ]=>  ─═हईოｇ646ईह═─ @mg646 [71832183] kicked for #spam
 
[ Tue May 17 13:57:48 2016 ]=>  هیچکیمنوندوست @NAZZO [81036214] kicked for #spam
 
[ Tue May 17 14:00:12 2016 ]=>  😊😍یــــــــــــــــــــــــــــــــــــــــــــــلدا😘😚 [188253295] joined and Service Msg deleted (#spam name)
 
[ Tue May 17 14:35:47 2016 ]=>  ݐًًًًًًًًَرٍٍٍٍٍٍؤُُُّّّآٰٰٖݩـٍٍـــــــــًًًًـــــــــــــٍٍِۂٍٍٍٍٍٍ ڪًًًَََََݪٍٍٍٍٍٍّہِ ڂًًَََڔٰٰٰٰآٰٰٻًًًًًًَݥٍٍٍٍٍٍ ݕٌٌٌٌاؤ [219482498] joined and Service Msg deleted (#spam name)
 
[ Tue May 17 14:38:22 2016 ]=>  JAVAD(J.A.I.E) @Javadaghelan81 [214782147] kicked for #spam
 
[ Tue May 17 14:38:22 2016 ]=>  JAVAD(J.A.I.E) @Javadaghelan81 [214782147] kicked for #spam
 
[ Tue May 17 14:38:22 2016 ]=>  JAVAD(J.A.I.E) @Javadaghelan81 [214782147] kicked for #spam
 
[ Tue May 17 14:38:22 2016 ]=>  JAVAD(J.A.I.E) @Javadaghelan81 [214782147] kicked for #spam
 
[ Tue May 17 14:38:22 2016 ]=>  JAVAD(J.A.I.E) @Javadaghelan81 [214782147] kicked for #spam
 
[ Tue May 17 14:38:22 2016 ]=>  JAVAD(J.A.I.E) @Javadaghelan81 [214782147] kicked for #spam
 
[ Tue May 17 14:38:23 2016 ]=>  JAVAD(J.A.I.E) @Javadaghelan81 [214782147] kicked for #spam
 
[ Tue May 17 14:38:23 2016 ]=>  JAVAD(J.A.I.E) @Javadaghelan81 [214782147] kicked for #spam
 
[ Tue May 17 14:42:54 2016 ]=>  ݐًًًًًًًًَرٍٍٍٍٍٍؤُُُّّّآٰٰٖݩـٍٍـــــــــًًًًـــــــــــــٍٍِۂٍٍٍٍٍٍ ڪًًًَََََݪٍٍٍٍٍٍّہِ ڂًًَََڔٰٰٰٰآٰٰٻًًًًًًَݥٍٍٍٍٍٍ ݕٌٌٌٌاؤ [219482498] joined and Service Msg deleted (#spam name)
 
[ Tue May 17 15:56:13 2016 ]=>  ېٵحسيڹ: مڼ ب ښڰ بۋدن ڂۈڈ مۼټړڦم   أمإ ٳى ڮٵڜ ٳڹكھ مێڴڢٺ شڍۿ إڍم (أڊم) بۄڋ [152283118] joined and Service Msg deleted (#spam name)
 
[ Tue May 17 17:44:56 2016 ]=>  mahdi [192334509] kicked for #spam
 
[ Tue May 17 17:44:57 2016 ]=>  mahdi [192334509] kicked for #spam
 
[ Tue May 17 17:44:57 2016 ]=>  mahdi [192334509] kicked for #spam
 
[ Tue May 17 17:59:23 2016 ]=>  ✪لًًًًًًًًًًًًًًًًًًًًًًًًًًًًٌٌٌٌٌٌٍٍٍٍٍٍٍٍٍٍٍٍٍٍٍٍٍٍٍٍٍٍٍٍٍٍٍٍٍٍٍََََََََََََََََََََََِِِِِِِِِِِِِِّّےًًًًًًًًًًًًًًًًًًًًًًًًًًًًًًًًًًًًًًًًًًًًًٌٍٍٍٍٍٍٍٍٍٍٍٍٍٍٍٍٍٍٍٍٍٍٍٍٍٍٍٍٍٍٍٍٍٍٍٍٍٍٍٍٍٍٍٍٍٍٍَََََََََََََََََََََََََُِِِِِِِِِِِِّ⇝ĦѦs✪ [126176135] joined and Service Msg deleted (#spam name)
 
[ Tue May 17 18:02:18 2016 ]=>  ✪لًًًًًًًًًًًًًًًًًًًًًًًًًًًًٌٌٌٌٌٌٍٍٍٍٍٍٍٍٍٍٍٍٍٍٍٍٍٍٍٍٍٍٍٍٍٍٍٍٍٍٍََََََََََََََََََََََِِِِِِِِِِِِِِّّےًًًًًًًًًًًًًًًًًًًًًًًًًًًًًًًًًًًًًًًًًًًًًٌٍٍٍٍٍٍٍٍٍٍٍٍٍٍٍٍٍٍٍٍٍٍٍٍٍٍٍٍٍٍٍٍٍٍٍٍٍٍٍٍٍٍٍٍٍٍٍَََََََََََََََََََََََََُِِِِِِِِِِِِّ⇝ĦѦs✪ @H2220 [126176135] kicked for #spam
 
[ Tue May 17 18:02:18 2016 ]=>  ✪لًًًًًًًًًًًًًًًًًًًًًًًًًًًًٌٌٌٌٌٌٍٍٍٍٍٍٍٍٍٍٍٍٍٍٍٍٍٍٍٍٍٍٍٍٍٍٍٍٍٍٍََََََََََََََََََََََِِِِِِِِِِِِِِّّےًًًًًًًًًًًًًًًًًًًًًًًًًًًًًًًًًًًًًًًًًًًًًٌٍٍٍٍٍٍٍٍٍٍٍٍٍٍٍٍٍٍٍٍٍٍٍٍٍٍٍٍٍٍٍٍٍٍٍٍٍٍٍٍٍٍٍٍٍٍٍَََََََََََََََََََََََََُِِِِِِِِِِِِّ⇝ĦѦs✪ @H2220 [126176135] kicked for #spam
 
[ Tue May 17 18:02:18 2016 ]=>  ✪لًًًًًًًًًًًًًًًًًًًًًًًًًًًًٌٌٌٌٌٌٍٍٍٍٍٍٍٍٍٍٍٍٍٍٍٍٍٍٍٍٍٍٍٍٍٍٍٍٍٍٍََََََََََََََََََََََِِِِِِِِِِِِِِّّےًًًًًًًًًًًًًًًًًًًًًًًًًًًًًًًًًًًًًًًًًًًًًٌٍٍٍٍٍٍٍٍٍٍٍٍٍٍٍٍٍٍٍٍٍٍٍٍٍٍٍٍٍٍٍٍٍٍٍٍٍٍٍٍٍٍٍٍٍٍٍَََََََََََََََََََََََََُِِِِِِِِِِِِّ⇝ĦѦs✪ @H2220 [126176135] kicked for #spam
 
[ Tue May 17 18:11:02 2016 ]=>  کـஊــلـଊ خــஊــ ــދابــ ـم حــرفــیـهჭًًٌٍٍٍُُْْჭჭჭككت [238512327] joined and Service Msg deleted (#spam name)
 
[ Tue May 17 19:07:40 2016 ]=>  .Ali. @Alimmg [218525663] kicked for #spam
 
[ Tue May 17 19:07:40 2016 ]=>  .Ali. @Alimmg [218525663] kicked for #spam
 
[ Tue May 17 19:07:40 2016 ]=>  .Ali. @Alimmg [218525663] kicked for #spam
 
[ Tue May 17 19:07:40 2016 ]=>  .Ali. @Alimmg [218525663] kicked for #spam
 
[ Tue May 17 19:07:40 2016 ]=>  .Ali. @Alimmg [218525663] kicked for #spam
 
[ Tue May 17 19:07:40 2016 ]=>  .Ali. @Alimmg [218525663] kicked for #spam
 
[ Tue May 17 19:07:40 2016 ]=>  .Ali. @Alimmg [218525663] kicked for #spam
 
[ Tue May 17 19:07:40 2016 ]=>  .Ali. @Alimmg [218525663] kicked for #spam
 
[ Tue May 17 19:07:40 2016 ]=>  .Ali. @Alimmg [218525663] kicked for #spam
 
[ Tue May 17 19:07:40 2016 ]=>  .Ali. @Alimmg [218525663] kicked for #spam
 
[ Tue May 17 19:07:40 2016 ]=>  .Ali. @Alimmg [218525663] kicked for #spam
 
[ Tue May 17 19:07:40 2016 ]=>  .Ali. @Alimmg [218525663] kicked for #spam
 
[ Tue May 17 19:07:40 2016 ]=>  .Ali. @Alimmg [218525663] kicked for #spam
 
[ Tue May 17 19:07:40 2016 ]=>  .Ali. @Alimmg [218525663] kicked for #spam
 
[ Tue May 17 19:07:40 2016 ]=>  .Ali. @Alimmg [218525663] kicked for #spam
 
[ Tue May 17 19:11:23 2016 ]=>  امین @nwoares [216174657] kicked for #spam
 
[ Tue May 17 20:00:49 2016 ]=>  Ali#1 [168655935] kicked for #spam
 
[ Tue May 17 20:00:49 2016 ]=>  Ali#1 [168655935] kicked for #spam
 
[ Tue May 17 20:00:49 2016 ]=>  Ali#1 [168655935] kicked for #spam
 
[ Tue May 17 21:14:28 2016 ]=>  Aref🚫⛔📶 [99222211] kicked for #spam
 
[ Tue May 17 21:14:28 2016 ]=>  Aref🚫⛔📶 [99222211] kicked for #spam
 
[ Tue May 17 21:57:06 2016 ]=>  محمدرضا [155043494] kicked for #spam
 
[ Tue May 17 21:57:06 2016 ]=>  محمدرضا [155043494] kicked for #spam
 
[ Tue May 17 21:57:06 2016 ]=>  محمدرضا [155043494] kicked for #spam
 
[ Wed May 18 19:02:42 2016 ]=>  รคӇ∂®(خخ باز ریپورت شدم ده استیکر بده لطفا) [142762058] joined and Service Msg deleted (#spam name)
 
[ Wed May 18 20:44:09 2016 ]=>  Ati @quilling_art_ati [223945257] kicked for #spam
 
[ Wed May 18 20:44:10 2016 ]=>  Ati @quilling_art_ati [223945257] kicked for #spam
 
[ Wed May 18 20:44:10 2016 ]=>  Ati @quilling_art_ati [223945257] kicked for #spam
 
[ Mon May 23 14:02:18 2016 ]=>  Paniz [185677891] kicked for #spam
 
[ Mon May 23 14:41:36 2016 ]=>  •◈●عـــــــAreƒeɦـــــــآږڣــــــــہ●◈• [194369113] joined and Service Msg deleted (#spam name)
 
[ Mon May 23 14:51:07 2016 ]=>  کیانا [222516627] kicked for #spam
 
[ Mon May 23 16:06:46 2016 ]=>  ♥♥عشق یعنی؛تمام دنیاش به دنیای تو وابستس ♥♥ [122324462] joined and Service Msg deleted (#spam name)
 
[ Mon May 23 16:06:50 2016 ]=>  フセイン @ho3ein1351 [83470503] kicked for #spam
 
[ Mon May 23 16:06:50 2016 ]=>  フセイン @ho3ein1351 [83470503] kicked for #spam
 
[ Mon May 23 16:06:50 2016 ]=>  フセイン @ho3ein1351 [83470503] kicked for #spam
 
[ Mon May 23 16:06:50 2016 ]=>  フセイン @ho3ein1351 [83470503] kicked for #spam
 
[ Mon May 23 16:06:50 2016 ]=>  フセイン @ho3ein1351 [83470503] kicked for #spam
 
[ Mon May 23 16:06:50 2016 ]=>  フセイン @ho3ein1351 [83470503] kicked for #spam
 
[ Mon May 23 19:35:09 2016 ]=>  NiNi......!!! @khas11 [141657615] kicked for #spam
 
[ Mon May 23 19:35:09 2016 ]=>  NiNi......!!! @khas11 [141657615] kicked for #spam
 
[ Mon May 23 19:52:57 2016 ]=>  آَ۪۪ٜ۪۪۪۪۪ٜٜؒؔیَ۪۪ٜ۪۪۪۪۪ٜؒؔـَ۪۪ٜ۪۪۪۪۪ٜٜؒؔ.َ۪۪ٜ۪۪۪۪۪ٜٜؒؔـ.َ۪۪ٜ۪۪۪۪۪ٜٜؒؔـ.َ۪۪ٜ۪۪۪۪۪ٜٜؒؔـ.َ۪۪ٜ۪۪۪۪۪ٜٜؒؔـݦَ۪۪ٜ۪۪۪۪۪ٜٜؒؔـَ۪۪ٜ۪۪۪۪۪ٜٜؒؔ.ـَ۪۪ٜ۪۪۪۪۪ٜٜؒؔ.ـَ۪۪ٜ۪۪۪۪۪ٜٜؒؔ.ـَ۪۪ٜ۪۪۪۪۪ٜٜؒؔ.َ۪۪ٜ۪۪۪۪۪ٜٜؒؔـآَ۪۪ٜ۪۪۪۪۪ٜٜؒؔݧَ۪۪ٜ۪۪۪۪۪ٜؒؔ [118908700] joined and Service Msg deleted (#spam name)
 
[ Tue May 24 11:45:00 2016 ]=>  ☜مًٍلًٍڪًٍهًٍ☭مًٍۅًٍسًٍیًٍقًٍـ🎶ـًٍے [125551023] joined and Service Msg deleted (#spam name)
 
[ Tue May 24 11:47:47 2016 ]=>  ✵َََََّحََِِِّـَََََِِِِِِِِــَََِِِِِّــََِِِّ Hamidِـََََََِِِّـَََِِـًَََََِِِِِِِِــََََِِِمًََََََِِِِِِِِِـیًًِِِِّّـــََََِِِِِِِِِّ✟ـََََُُِِِِـَََِِِدَِِِّ✵ [121068198] joined and Service Msg deleted (#spam name)
 
[ Tue May 24 12:05:40 2016 ]=>  ݦًًًًٍٍځًٌٍٍٔݦٌٰٰٰٰٰٖٖٖٖٔڋًًٍٍٍٍٍٍُّ ڛٌٍٍٍٍٍٍٍݩًًًًًًٍٍٍآٍٍٍٍٍٍَُُْْْٺًًًًًٍٍٍٍٍۊًًًًٍٍُٖٖٖٖٖٖږًًًٍٍٍُُّ [187217765] joined and Service Msg deleted (#spam name)
 
[ Tue May 24 12:16:28 2016 ]=>  خدایا...میان هیاهوی روزگاردستم را رها نکن [75162410] joined and Service Msg deleted (#spam name)
 
[ Tue May 24 12:18:01 2016 ]=>  خدایا...میانهیاهویروزگاردستمرارهانکن [75162410] kicked for #spam
 
[ Tue May 24 12:18:01 2016 ]=>  خدایا...میانهیاهویروزگاردستمرارهانکن [75162410] kicked for #spam
 
[ Tue May 24 12:38:54 2016 ]=>  MB @Mb7000 [115084497] kicked for #spam
 
[ Tue May 24 12:57:32 2016 ]=>  آَ۪۪ٜ۪۪۪۪۪ٜٜؒؔیَ۪۪ٜ۪۪۪۪۪ٜؒؔـَ۪۪ٜ۪۪۪۪۪ٜٜؒؔ.َ۪۪ٜ۪۪۪۪۪ٜٜؒؔـ.َ۪۪ٜ۪۪۪۪۪ٜٜؒؔـ.َ۪۪ٜ۪۪۪۪۪ٜٜؒؔـ.َ۪۪ٜ۪۪۪۪۪ٜٜؒؔـݦَ۪۪ٜ۪۪۪۪۪ٜٜؒؔـَ۪۪ٜ۪۪۪۪۪ٜٜؒؔ.ـَ۪۪ٜ۪۪۪۪۪ٜٜؒؔ.ـَ۪۪ٜ۪۪۪۪۪ٜٜؒؔ.ـَ۪۪ٜ۪۪۪۪۪ٜٜؒؔ.َ۪۪ٜ۪۪۪۪۪ٜٜؒؔـآَ۪۪ٜ۪۪۪۪۪ٜٜؒؔݧَ۪۪ٜ۪۪۪۪۪ٜؒؔ [118908700] joined and Service Msg deleted (#spam name)
 
[ Tue May 24 13:00:58 2016 ]=>  سـعـًًًًًًًًًًـًًًًًـًًًًًًـًًًًًًًًـًًًًًًـًًًًًًـًًًًًًًـًًًًًًًًـًًًًًـًًًًًيـ؁ًًًًًًًًٌٍٍٍٍٍٍٍٍٍٍَــدًًًًًًًًًًًٌٍٍٍٍٍٍٍٍٍٍٍٍِِِِِِِ ζ!ًْℓναٍηД 🔞 [239629001] joined and Service Msg deleted (#spam name)
 
[ Tue May 24 13:37:40 2016 ]=>  😄😢😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡👍😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡👍😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡👍😡👍😡😡😡😡😡😡😡😡😊😊😊😊😊😊😊😊😊😊😊😉💋😅😢😅😚😅🙊😅🤓🤑🤑😗😍 [182634795] joined and Service Msg deleted (#spam name)
 
[ Tue May 24 13:44:31 2016 ]=>  مرتضی @Gmdhi [124050465] kicked for #spam
 
[ Tue May 24 13:44:31 2016 ]=>  مرتضی @Gmdhi [124050465] kicked for #spam
 
[ Tue May 24 13:55:13 2016 ]=>  💔thĕńámĕĩśĺővĕ💔 [110697133] kicked for #spam
 
[ Tue May 24 14:12:04 2016 ]=>  ♣فـــــــــFARZADــــرزادReport♥ @farzad_bahalam [192112611] kicked for #spam
 
[ Tue May 24 14:12:04 2016 ]=>  ♣فـــــــــFARZADــــرزادReport♥ @farzad_bahalam [192112611] kicked for #spam
 
[ Tue May 24 14:12:04 2016 ]=>  ♣فـــــــــFARZADــــرزادReport♥ @farzad_bahalam [192112611] kicked for #spam
 
[ Tue May 24 14:12:04 2016 ]=>  ♣فـــــــــFARZADــــرزادReport♥ @farzad_bahalam [192112611] kicked for #spam
 
[ Tue May 24 14:12:04 2016 ]=>  ♣فـــــــــFARZADــــرزادReport♥ @farzad_bahalam [192112611] kicked for #spam
 
[ Tue May 24 14:12:05 2016 ]=>  ♣فـــــــــFARZADــــرزادReport♥ @farzad_bahalam [192112611] kicked for #spam
 
[ Tue May 24 14:12:05 2016 ]=>  ♣فـــــــــFARZADــــرزادReport♥ @farzad_bahalam [192112611] kicked for #spam
 
[ Tue May 24 14:15:39 2016 ]=>  💚💚❤❤❤❤❤❤❤💔💔💗💗💗 💙💜💚❤💔💔💔💔💔💔💔💔💔 [174921666] joined and Service Msg deleted (#spam name)
 
[ Tue May 24 15:11:53 2016 ]=>  👩🙆🙋دختربابام💇💁🙅👰💖💞💗💕😎👩👸🔥🌟💥💃💃👭👬👫👪💛💙🎀💕💓💗💔❤💚💜💖💞💘😘😘😘😄😄😃😈😈😈😐😐😐😹😹😸😻😽🙊🙉🙈🔥🔥🔥 [191367007] kicked for #spam
 
[ Tue May 24 15:21:50 2016 ]=>  A#1 [72062709] kicked for #spam
 
[ Tue May 24 15:21:50 2016 ]=>  A#1 [72062709] kicked for #spam
 
[ Tue May 24 15:21:50 2016 ]=>  A#1 [72062709] kicked for #spam
 
[ Tue May 24 15:21:50 2016 ]=>  A#1 [72062709] kicked for #spam
 
[ Tue May 24 15:21:51 2016 ]=>  A#1 [72062709] kicked for #spam
 
[ Tue May 24 15:21:51 2016 ]=>  A#1 [72062709] kicked for #spam
 
[ Tue May 24 15:21:51 2016 ]=>  A#1 [72062709] kicked for #spam
 
[ Tue May 24 15:21:51 2016 ]=>  A#1 [72062709] kicked for #spam
 
[ Tue May 24 15:21:51 2016 ]=>  A#1 [72062709] kicked for #spam
 
[ Tue May 24 15:21:51 2016 ]=>  A#1 [72062709] kicked for #spam
 
[ Tue May 24 15:21:52 2016 ]=>  A#1 [72062709] kicked for #spam
 
[ Tue May 24 15:31:41 2016 ]=>  Ħ∀∂i℉μKɛʀ.ℜ€Ⅴ∀ℓɛ @xxhadifucker [141087873] kicked for #spam
 
[ Tue May 24 15:31:42 2016 ]=>  Ħ∀∂i℉μKɛʀ.ℜ€Ⅴ∀ℓɛ @xxhadifucker [141087873] kicked for #spam
 
[ Tue May 24 16:34:44 2016 ]=>  ✔ًٍّّّ️ًٍّّّمًٍّّّڸًٍّّّکًٍّّّهًٍّّّ مًٍّّّحًٍّّّسًٍّّّڹًٍّّّ شًٍّّّأًٍّّّهًٍّّّ ڴًٍّّّۯًٍّّّڰًٍّّّ✔ًٍّّّ️ًٍّّّ [177666630] joined and Service Msg deleted (#spam name)
 
[ Tue May 24 16:38:33 2016 ]=>  ✔ًٍّّّ️ًٍّّّمًٍّّّڸًٍّّّکًٍّّّهًٍّّّمًٍّّّحًٍّّّسًٍّّّڹًٍّّّشًٍّّّأًٍّّّهًٍّّّڴًٍّّّۯًٍّّّڰًٍّّّ✔ًٍّّّ️ًٍّّّ @malake_mohsenshahgorgam_bsik [177666630] kicked for #spam
 
[ Tue May 24 17:46:42 2016 ]=>  💢💥(Mryahya)💢 [221222820] kicked for #spam
 
[ Tue May 24 17:46:42 2016 ]=>  💢💥(Mryahya)💢 [221222820] kicked for #spam
 
[ Tue May 24 17:46:42 2016 ]=>  💢💥(Mryahya)💢 [221222820] kicked for #spam
 
[ Tue May 24 17:46:42 2016 ]=>  💢💥(Mryahya)💢 [221222820] kicked for #spam
 
[ Tue May 24 17:46:42 2016 ]=>  💢💥(Mryahya)💢 [221222820] kicked for #spam
 
[ Tue May 24 17:46:42 2016 ]=>  💢💥(Mryahya)💢 [221222820] kicked for #spam
 
[ Tue May 24 17:46:42 2016 ]=>  💢💥(Mryahya)💢 [221222820] kicked for #spam
 
[ Tue May 24 17:46:42 2016 ]=>  💢💥(Mryahya)💢 [221222820] kicked for #spam
 
[ Tue May 24 17:46:42 2016 ]=>  💢💥(Mryahya)💢 [221222820] kicked for #spam
 
[ Tue May 24 17:46:42 2016 ]=>  💢💥(Mryahya)💢 [221222820] kicked for #spam
 
[ Tue May 24 17:46:42 2016 ]=>  💢💥(Mryahya)💢 [221222820] kicked for #spam
 
[ Tue May 24 18:50:07 2016 ]=>  حسام [200988465] kicked for #spam
 
[ Tue May 24 19:20:10 2016 ]=>  ۱۹۸۳۶شهرام [165071276] kicked for #spam
 
[ Tue May 24 19:20:11 2016 ]=>  ۱۹۸۳۶شهرام [165071276] kicked for #spam
 
[ Tue May 24 19:20:11 2016 ]=>  ۱۹۸۳۶شهرام [165071276] kicked for #spam
 
[ Wed May 25 03:43:51 2016 ]=>  پرنده اسیرم در قفس خدایا نجاتم بده دیگه خستم [105331537] joined and Service Msg deleted (#spam name)
 
[ Wed May 25 07:16:02 2016 ]=>  ✯ٍٍٍروٍٍٍٍانٍٍٍٍٍـٍٍٍٍٍٍـٍٍٍٍٍٍٍـٍٍٍٍٍٍٍٍـٍٍٍٍٍٍٍٍٍـٍٍٍٍٍٍٍٍٍـٍٍٍٍٍٍٍٍٍـٍٍٍٍٍٍٍٍٍـٍٍٍٍٍٍٍٍٍٍٍٍـ✍ٍٍٍٍٍٍនiழមஸមжٍٍٍـٍٍٍٍـٍٍٍٍٍـٍٍٍٍٍٍـٍٍٍٍٍٍٍـٍٍٍٍٍٍٍٍـٍٍٍٍٍٍٍٍٍـٍٍٍٍٍٍٍٍٍـٍٍٍٍٍٍٍٍٍـٍٍٍٍٍٍٍٍٍـٍٍٍٍٍٍٍٍٍٍٍٍـٍٍٍٍٍٍی✯ [209114495] joined and Service Msg deleted (#spam name)
 
[ Wed May 25 08:08:48 2016 ]=>  آینده کتابی است که خودمون می نویسم پس به خودمون خیانت نکنیم [111201333] joined and Service Msg deleted (#spam name)
 
[ Wed May 25 10:14:39 2016 ]=>  Reza#3 @Rezaromean [78927527] kicked for #spam
 
[ Wed May 25 11:14:58 2016 ]=>  محمد @Ashashkl [103457540] kicked for #spam
 
[ Wed May 25 11:37:33 2016 ]=>  ✮ 💣 🎶گًًًًًًًًًًًٍٍٍٍٍـًًًًًًٍٍٍٍٍٍٍرًًًًٍٍٍٍٍٍگًًًًًًًًًٍٍٍٍٍٍَـًًًًٍٍٍٍٍیًًًًٍٍٍٍٍٍٍٍٍّْنًًًًًًٍٍٍٍ خـًًًًآًٍٍٍٓٓن💣🎶 ًًًًٍٍٍٍٍٍٍ ✮ٍ [179429250] joined and Service Msg deleted (#spam name)
 
[ Wed May 25 16:17:07 2016 ]=>  وقتی بالایی هست⬆ نیازیی به پایینی ها نیس [168023641] joined and Service Msg deleted (#spam name)
 
[ Wed May 25 16:28:39 2016 ]=>  [سًًًًًًٍٍٍٍٍٍٍٍٍٍٍٍٍٍٍٍٍٍَـٍ؁ًًٍٍٍٍٍٍٍٍٍٍٍٍٍٍٍٍٍٍٍٍٍٍٍٍٍٍٍٍٍٍٍٍٍَََََـٍانٍٍٍٍٍٍٍٍـٍٍٍٍٍٍٍٍ♛ـًًًًًًٍٍٍٍٍٍٍٍٍٍٍٍٍٍٍٍٍٍَیًًًٍٍٍٍٍٍٍٍٍٍٍٍٍٍٍٍََََََ]⇜ٍٍٍٍٍٍٍٍتـکًًًًًًٍٍٍٍٍٍٍٍٍٍٍٍٍٍٍٍٍٍٍٍَــﮩ₰ﮩـ ٍٍٍٍٍٍٍٍ [180836731] joined and Service Msg deleted (#spam name)
 
[ Fri May 27 18:56:01 2016 ]=>  Reza#2 @Reza_amd24 [182054761] kicked for #spam
 
[ Fri May 27 18:56:01 2016 ]=>  Reza#2 @Reza_amd24 [182054761] kicked for #spam
 
[ Fri May 27 18:56:01 2016 ]=>  Reza#2 @Reza_amd24 [182054761] kicked for #spam
 
[ Fri May 27 19:11:37 2016 ]=>  ❤️Shiva ❤️ ❤️❤️❤️❤️ ❤️❤️❤️❤️ ❤️❤️❤️❤️ ❤️❤️❤️❤️ ❤️❤️❤️❤️ ❤️❤️❤️❤️ ❤️❤️❤️❤️ ❤️❤️❤️❤️ ❤️❤️❤️❤️ ❤️❤️❤️❤️ ❤️❤️❤️❤️ ❤️❤️❤️❤️ ❤️❤️❤️❤️ ❤️❤️❤️❤️ ❤️❤️❤️❤️ ❤️❤️❤️❤️ ❤️❤️❤️❤️ ❤️❤️❤️❤️ ❤️❤️❤️❤️ ❤️❤️❤️❤️ ❤️❤️❤️❤️ ❤️❤️❤️❤️ ❤️❤️❤️❤️ ❤️❤️❤️❤️ ❤️❤️❤️❤️ ❤️❤️❤️❤️ ❤️❤️ [180470765] joined and Service Msg deleted (#spam name)
 
[ Fri May 27 19:11:43 2016 ]=>  ...#4 [138136093] kicked for #spam
 
[ Mon May 30 08:00:30 2016 ]=>  ✷ًٍ ↯َِ✞ًٍ⇝ًٍ ฿ًٍαًٍ∂۞َِßًٍ◎ًٍ¥ًٍ✞َِ ↯ًٍ ✷ [212828537] joined and Service Msg deleted (#spam name)
 
[ Mon May 30 08:06:33 2016 ]=>  خدااااااخداااااخدااااخداااااااخدااااخداااااخدااااااخداااااااخدااااااااخداااااااااخدااااااااااخداااااااااااخدااااااااااااخداااااااااااااخدااااااااااااااخداااااااااااااااخدااااااااااااااااخداااااااااااااااااخدااااااااااااااااااخداااااااااااااااااااخدااااااا [171469106] joined and Service Msg deleted (#spam name)
 
[ Mon May 30 08:23:47 2016 ]=>  ✌عًًًًًًَِّـِـًٍـََـًٍـًـًٍٍٍـًٍٍـًــًٍـٍـًُُـًِـَـُ ًًٍAًٍِّsًًٍٍِِّaًًِّlًٍٍٍّـًًًٍٍِـٍـٍٍُـِـًًًًٍَـًًــٍَّـٍـًٍٍّـٍُّـًـّـًًًٍٍّلٍٍٍٍٍّّّّّّّ [216120561] joined and Service Msg deleted (#spam name)
 
[ Mon May 30 09:31:43 2016 ]=>  👎مَََََََََۼږۅرَََََََََݥ خوشِِِِِِِِِـټ نِِِِِِِِِِِمێاٰٰٰٰٰכ هــِِِِِِِِِِِر؁ٓٓٓٓ👍 [238670224] joined and Service Msg deleted (#spam name)
 
[ Mon May 30 10:46:07 2016 ]=>  ↯🍷مًٍهًٍرًٍبًٍوًٍنًٍیًٍتًٍ توًٍحًٍلًٍقًٍمًٍ کًٍهًٍ بًٍهًٍ هًٍیًٍشًٍکًٍیًٍ نًٍهًٍ نًٍمًٍیًٍگًٍهًٍ🍷↯ [190288122] joined and Service Msg deleted (#spam name)
 
